rec_id,culture,given_name,surname,sex,date_of_birth
rec-436-dup-0,afr,,chene y,f,19610207
rec-1343-dup-0,afr,ebelechukwu,kasule,f,1975112 
rec-2411-dup-0,afr,majinissa,mkentane,f,19411226
rec-465-dup-0,afr,taiwo,,f,19400 27
rec-1872-dup-0,afr,,zymons,f,19410917
rec-1445-dup-0,afr,chinag ro,fumina,m,19880115
rec-1124-dup-0,afr,nanyanicka,krause,f,19400413
rec-2120-dup-0,afr,obas la,rosslee,,19880729
rec-2234-dup-0,afr,nyillingondo,krubelnik,,198211 29
rec-881-dup-0,afr,simba,zemmens,f,19430411
rec-1765-dup-0,afr,yousou,munyeme,f,19510806
rec-797-dup-0,afr,thand:we,kakungulu,f,20021104
rec-439-dup-0,afr,ig mi,kiptanui,f,19600402
rec-1350-dup-0,afr,nwagboso,kalata,f,19950422
rec-967-dup-0,afr,mazer,tunga e,f,19430716
rec-959-dup-0,afr,ludalo,rwamirama,f,19460821
rec-2449-dup-0,afr,mwanje,jaco ba,m,19910501
rec-1631-dup-0,afr,ejiikeme,mudim ,,
rec-1630-dup-0,afr,mangellat,immeoman,,19540611
rec-342-dup-0,afr,tiong,kony,f,20021115
rec-475-dup-0,afr,usiku,krawford,f,
rec-46-dup-0,afr,sheshe,katurole,f,19861032
rec-483-dup-0,afr,kassa,teferra,f,19641O03
rec-954-dup-0,afr,nkedama,mwembeshi,,19860502
rec-1259-dup-0,afr,cherrise,alos ,f,19550218
rec-1395-dup-0,afr,mekbib,akinola,f,19941906
rec-454-dup-0,afr,tamr st,zungu,f,19970918
rec-1695-dup-0,afr,afut,icharia,f,19870301
rec-2367-dup-0,afr,adjoa,squirr ll,f,19551003
rec-2013-dup-0,afr,dydia,shaahdlow,f,19940329
rec-1314-dup-0,afr,|elo,chemabwai,f,19500823
rec-2299-dup-0,afr,ozoemena,yocka,m,
rec-614-dup-0,afr,djidade,martus,f,19991001
rec-573-dup-0,afr,ambilikile,nze akor,m,19600621
rec-1319-dup-0,afr,memleda,,m,19620129
rec-1019-dup-0,afr,tarajika,pit ,m,19651006
rec-80-dup-0,afr,oghebekev,snaith,f,19730414
rec-1723-dup-0,afr,mara,epee,m,19541109
rec-813-dup-0,afr,mwalimu,mungwa,f,20000 03
rec-364-dup-0,afr,ebka,hikacheya,f,19620608
rec-2266-dup-0,afr,kawaida,yaradua,f,
rec-725-dup-0,afr,omitowade,magugu,f,196010 15
rec-231-dup-0,afr,shameeka,hanslo,,20010423
rec-599-dup-0,afr,ngouna,ina,m,
rec-1853-dup-0,afr,ashauntae,okunode,m,19781109
rec-192-dup-0,afr,adana,bisa,f,19481105
rec-1506-dup-0,afr,yokana,madikizela,f,19550618
rec-711-dup-0,afr,goukojni,thornton,f,19490331
rec-1353-dup-0,afr,hasani,ojaamong,f,19680215
rec-1233-dup-0,afr,chikwendu,malin,f,197 60715
rec-2083-dup-0,afr,rasheeda,kirumira,,19951 27
rec-579-dup-0,afr,kondo,bina o,f,19711020
rec-737-dup-0,afr,oyibo,hanvare,f,19820708
rec-2443-dup-0,afr,opianuju,lavin,f,19600731
rec-2141-dup-0,afr,mawunyo,melviole,,19831110
rec-2061-dup-0,afr,rukiy a,kuntashula,f,
rec-2138-dup-0,afr,dulivu,,f,19751204
rec-29-dup-0,afr,chinwe,chij ikwa,f,19910923
rec-595-dup-0,afr,satoria,dahirbu,f,19521009
rec-1574-dup-0,afr,oko ,adelaye,m,19780805
rec-1176-dup-0,afr,abakada,okara,f,
rec-1285-dup-0,afr,firhoun,sang,f,19690 08
rec-1332-dup-0,afr,ekenedilichukwu,rugunda,f,19993029
rec-1103-dup-0,afr,jabali,reisert,,20010411
rec-1716-dup-0,afr,mshabqha,smith,f,19810117
rec-1105-dup-0,afr,yekoyasi,wilksn,m,
rec-612-dup-0,afr,elequemedo,tanc red,m,19570515
rec-327-dup-0,afr,mar ien,lawsoin,,19590607
rec-558-dup-0,afr,teleza,rhode ,f,19800513
rec-418-dup-0,afr,kutisgha,agoye,f,19770219
rec-1721-dup-0,afr,ckanika,lessonet,f,19980904
rec-787-dup-0,afr,dotg,igboun,,19880323
rec-384-dup-0,afr,uwadiegwu,ikun,f,
rec-1476-dup-0,afr,hanzila,,f,19610303
rec-1778-dup-0,afr,obasi,aileru,f,19820 18
rec-1467-dup-0,afr,nn,stols,f,19600725
rec-2175-dup-0,afr,chihaza,,m,20010624
rec-1491-dup-0,afr,chiemezie,aghahwa,f,19981108
rec-2037-dup-0,afr,gebresel ssie,mogaladi,m,19660717
rec-2338-dup-0,afr,,bandahwe,f,19861109
rec-290-dup-0,afr,ramad dhani,mulombwa,f,19980813
rec-1399-dup-0,afr,jwahir,hartlgh,f,19860304
rec-2479-dup-0,afr,uhuru,ndumba,f,19440424
rec-120-dup-0,afr,dalibunga,reijnersz,,1986 328
rec-777-dup-0,afr,jamalq,sosan,m,19830316
rec-2117-dup-0,afr,nyikadzino,simubali,f,199 50708
rec-1862-dup-0,afr,okal,ballor,f,19550718
rec-2254-dup-0,afr,mzee,hakhongo,f,19801128
rec-210-dup-0,afr,ogunsanbwo,priddle,,
rec-1036-dup-0,afr,makda,cadl ,f,19870717
rec-974-dup-0,afr,khouana,schaller,f,199912 27
rec-849-dup-0,afr,tsega,leek,f,19540420
rec-824-dup-0,afr,ayga,sjoberg,f,19540717
rec-1622-dup-0,afr,haben,arxer,f,19771105
rec-1372-dup-0,afr,sefa it,harmse,f,19851223
rec-2188-dup-0,afr,chike,mila,,20010607
rec-1262-dup-0,afr,thema,wentzel,,1988 229
rec-1393-dup-0,afr,gathee,,,
rec-474-dup-0,afr,rnatiu,adande,f,19781216
rec-449-dup-0,afr,kgosy,ainslie,f,20011205
rec-550-dup-0,afr,mwak a,ngoshe,f,19531017
rec-1867-dup-0,afr,ofoedu,daamest,f,19531028
rec-30-dup-0,afr,daur ,ike,f,19990707
rec-2308-dup-0,afr,ewansika,chis iba,f,19840715
rec-278-dup-0,afr,beremeq,denboba,f,19440420
rec-498-dup-0,afr,tafui,,f,19920 07
rec-1974-dup-0,afr,ginika,ongori,,19610 10
rec-1597-dup-0,afr,azuka,haupts,f,19920 922
rec-204-dup-0,afr,mvraya,nkombo,f,19580726
rec-481-dup-0,afr,odion,iringo,m,
rec-2078-dup-0,afr,berko,and h,f,
rec-1029-dup-0,afr,ezana,ated,f,19971015
rec-932-dup-0,afr,taxeik,keane,,19980804
rec-1586-dup-0,afr,ifeanacho,mcspo rran,,19601114
rec-828-dup-0,afr,oluwayemisi,lemly,f,19610828
rec-2423-dup-0,afr,thoko,itweku,f,
rec-20-dup-0,afr,nkechi nye,ibrahimimam,f,
rec-1899-dup-0,afr,rajhon,disang,,19510614
rec-1991-dup-0,afr,ackeyo,cheserem,f,19450506
rec-328-dup-0,afr,nyambra,eales,f,20010704
rec-616-dup-0,afr,azubuik ,kassum,f,19431014
rec-257-dup-0,afr,nkruma,nurudeen,f,19539604
rec-1245-dup-0,afr,hadyah,carlisle,f,19770622
rec-193-dup-0,afr,atuda,oliha,f,19420315
rec-628-dup-0,afr,nomatha,akwashiki,,198809 2
rec-910-dup-0,afr,fasilidas,ngunk,,19550609
rec-77-dup-0,afr,mbaya,waller,f,19600327
rec-487-dup-0,afr,mukiri,naid oo,f,19910718
rec-703-dup-0,afr,chibugo,ntumpa,f,19830506
rec-1576-dup-0,afr,kealebga,mwila,m,
rec-1948-dup-0,afr,ella,mgaji,m,19530614
rec-430-dup-0,afr,luzuk ,choudry,f,19980407
rec-625-dup-0,afr,oluyemy,amuneke,f,19920522
rec-672-dup-0,afr,olayin a,wocke,f,19800114
rec-1646-dup-0,afr,,simali mbu,f,19731029
rec-1220-dup-0,afr,keenyn,halgryn,f,19561 02
rec-752-dup-0,afr,nazk,chepyegon,f,
rec-1680-dup-0,afr,afia,tilbury,f,19950 11
rec-936-dup-0,afr,u ,kanchela,f,
rec-2331-dup-0,afr,,thoba,f,2002 501
rec-477-dup-0,afr,tuwalol,katebe,f,19520608
rec-770-dup-0,afr,is a,koinange,m,19960411
rec-2030-dup-0,afr,ifa,matonto,f,19910922
rec-2102-dup-0,afr,asabi,sto ber,f,19710515
rec-1293-dup-0,afr,rajabu,nge a,f,19770406
rec-1654-dup-0,afr,chibuzo,radcliff,f,19440260
rec-345-dup-0,afr,dimya,sailety,m,19851108
rec-2135-dup-0,afr,mwake,wackumelo,f,19950802
rec-1244-dup-0,afr,haji,seronk,f,19600104
rec-507-dup-0,afr,jalani,bakuma,,19850326
rec-1479-dup-0,afr,babafemi,mutu,m,19740 207
rec-1710-dup-0,afr,kwaku,kaloki,f,19940504
rec-567-dup-0,afr,bocchus,,m,19470925
rec-365-dup-0,afr,kaaria,snymln,,19580913
rec-187-dup-0,afr,amechi,wal sh,f,19780819
rec-469-dup-0,afr,nzarbarimb,iya,f,
rec-367-dup-0,afr,zika,muthee,,19920217
rec-404-dup-0,afr,ferrutj,goncalves,f,19971218
rec-829-dup-0,afr,aluoch,chiganba,f,19630528
rec-1903-dup-0,afr,twala,verrall,,19760210
rec-2272-dup-0,afr,haymanot,gratj,f,20011205
rec-1184-dup-0,afr,rubanza,azuta bata,f,19760805
rec-710-dup-0,afr,abeke,,,19605426
rec-317-dup-0,afr,kati za,nkhono,m,19690929
rec-1465-dup-0,afr,sissay,dubuzon,f,
rec-266-dup-0,afr,kabe o,kipkirui,m,19400828
rec-713-dup-0,afr,rolandah,pon,,19850928
rec-414-dup-0,afr,tasi,ladner,m,19950210
rec-1532-dup-0,afr,maizah,maJundu,f,19551227
rec-1419-dup-0,afr,make,akakpo,f,19440229
rec-123-dup-0,afr,nasiche,chiphwa ya,,19710818
rec-1825-dup-0,afr,tobechuksu,parbhoo,f,19440322
rec-373-dup-0,afr,hiem psal,shubissa,f,19421021
rec-559-dup-0,afr,kwatekai,shillipg,m,19410810
rec-1928-dup-0,afr,drifa,manter,,19940615
rec-1204-dup-0,afr,garai,burnay,,19661117
rec-1119-dup-0,afr,lat,knox,,19440718
rec-1818-dup-0,afr,angui,odia,f,19420602
rec-114-dup-0,afr,semar,siamate,m,
rec-1460-dup-0,afr,ayodele,bayigga,d,19540318
rec-1140-dup-0,afr,kyle,priestley,f,19740905
rec-2196-dup-0,afr,kanjuch i,nyamau,f,
rec-1265-dup-0,afr,sienna,martens,f,19521119
rec-1534-dup-0,afr,dumissi,rutu,f,19401022
rec-1346-dup-0,afr,awdi ,hibbert,m,
rec-115-dup-0,afr,bus nge,lagat,f,19940816
rec-1645-dup-0,afr,luqono,deewes,m,19490811
rec-1475-dup-0,afr,mpilo,hughes,f,19710247
rec-333-dup-0,afr,obiajunwa,schwartz,,19941R3
rec-503-dup-0,afr,sekai,posire,,20020413
rec-143-dup-0,afr,muthomi,gilsta in,f,19790726
rec-636-dup-0,afr,babatunji,obiefu a,m,19850129
rec-1964-dup-0,afr,then a,mitee,f,
rec-2329-dup-0,afr,ulcurugenzi,oliha,f,19990326
rec-809-dup-0,afr,amghar,re x,,19730923
rec-1619-dup-0,afr,toak ase,imanyara,f,
rec-1484-dup-0,afr,okal,kpetigo,f,20003108
rec-1885-dup-0,afr,hakisimana,chileya,,19960912
rec-586-dup-0,afr,ukurugenzi,abedeeh,f,19700422
rec-601-dup-0,afr,jiranyi,iguma,f,19730327
rec-1924-dup-0,afr,andriamihaja,oborupudu,,19980120
rec-54-dup-0,afr,abb ah,kavuta,f,19770503
rec-867-dup-0,afr,imani,mayuka,f,19590310
rec-1102-dup-0,afr,chimane,anjala,f,20010813
rec-1267-dup-0,afr,kenyetta,samulela,f,19939421
rec-2361-dup-0,afr,awinagh,madovu,f,19450727
rec-233-dup-0,afr,gog ,azikwe,,19450713
rec-1557-dup-0,afr,tuako,,f,19790 03
rec-2231-dup-0,afr,dini,magnusson,f,19830 02
rec-133-dup-0,afr,meckbib,uduack,f,19420919
rec-2366-dup-0,afr,ikenna,chavula,f,19550802
rec-1303-dup-0,afr,againi,kolan,f,19890920
rec-1566-dup-0,afr,onyenn a,levi,m,19540505
rec-885-dup-0,afr,obiakeo,white,f,19581123
rec-341-dup-0,afr,matumaini,falae,f,19920424
rec-1786-dup-0,afr,dadelesh,timm,m,19850601
rec-1151-dup-0,afr,rayr ay,dickason,f,19500810
rec-2358-dup-0,afr,tantor,chiumya,f,19920923
rec-1381-dup-0,afr,olatonunb,mwangi,f,19991220
rec-2279-dup-0,afr,adetoun,agbd,,19420106
rec-420-dup-0,afr,meles,ozokolo,f,19670828
rec-1510-dup-0,afr,issatu,depra dines,m,19951222
rec-315-dup-0,afr,swena,kichenbrand,f,19830916
rec-1366-dup-0,afr,zhawndah,alake,f,19950911
rec-580-dup-0,afr,julisha,khangati,f,19870409
rec-1086-dup-0,afr,hwmmu,barro,f,
rec-2130-dup-0,afr,abidugu ,shehu,m,19680821
rec-1018-dup-0,afr,stulubu,shakalongo,,19520226
rec-751-dup-0,afr,nganga,omo y,f,19710914
rec-1012-dup-0,afr,chaerline,diemkl,,19480608
rec-1981-dup-0,afr,agelid,dejongh,f,19840128
rec-2095-dup-0,afr,otutodilichukwu,kridl,,19781008
rec-1127-dup-0,afr,urtilan,wylde-b owne,f,19640805
rec-1068-dup-0,afr,kimah,muluba,,19950906
rec-2498-dup-0,afr,jamala,meintji s,m,
rec-1434-dup-0,afr,chinweuba,doss u,f,19420813
rec-1432-dup-0,afr,kainta,shaik,,19930514
rec-104-dup-0,afr,awush e,lothrop,f,
rec-2168-dup-0,afr,,munaa a,f,19960817
rec-1453-dup-0,afr,,omot sho,,19960615
rec-1553-dup-0,afr,ruusta,mowsowitz,f,19670726
rec-862-dup-0,afr,yatuta,maughan,f,1985 821
rec-1300-dup-0,afr,bose,geersema,f,19911027
rec-801-dup-0,afr,kwaboi,nawale,f,19970s25
rec-2284-dup-0,afr,kudjo,sijabala,f,1960010 8
rec-1675-dup-0,afr,upento,waiyaki,f,19620112
rec-1988-dup-0,afr,taleesha,marsh,f,19710907
rec-1357-dup-0,afr,habib,adedipu,,19510926
rec-99-dup-0,afr,mchuma,willcock,f,19750704
rec-621-dup-0,afr,lawanna,ihemadu,f,19780 715
rec-2306-dup-0,afr,agell'ld,akhigbe,f,19440512
rec-615-dup-0,afr,moshoeshoe,nakazwe,f,19829905
rec-1878-dup-0,afr,zwid ,masiye,m,19640719
rec-1800-dup-0,afr,malebogo,wattd,f,19800503
rec-1579-dup-0,afr,hempadon,kaana,,19580916
rec-385-dup-0,afr,tarishi,makory,,
rec-234-dup-0,afr,kefentse,klett,,
rec-627-dup-0,afr,jub ulani,sambo,m,
rec-2146-dup-0,afr,umaru,mar:tim,m,19991121
rec-1056-dup-0,afr,mwa na,shikuku,m,
rec-732-dup-0,afr,mundhiah,dosumu,f,19470810
rec-760-dup-0,afr,kagai,mwa e,f,
rec-2495-dup-0,afr,kwaboy,mofokeng,f,
rec-2180-dup-0,afr,ifeoma,lorujpe,f,19630314
rec-1291-dup-0,afr,gebretsatik,udojoh,f,19510822
rec-1185-dup-0,afr,is aia,duvinage,f,19870508
rec-1594-dup-0,afr,aiene,maiyo,m,19740224
rec-1664-dup-0,afr,hurani,thiam,f,1941 925
rec-1662-dup-0,afr,adja ,diederichs,m,19601115
rec-226-dup-0,afr,tyumzajhe,banda,,19570713
rec-1318-dup-0,afr,nafua,sunguti,f,19900821
rec-188-dup-0,afr,ta ela,wainaina,f,20020507
rec-504-dup-0,afr,ibrahima,kawood,,19421210
rec-2003-dup-0,afr,melithzfa,adekunde,f,19590426
rec-458-dup-0,afr,lavon,badman,f,19740619
rec-1596-dup-0,afr,banjoko,chipasula,,19521 24
rec-1927-dup-0,afr,chinume,basajjabalaba,m,19703730
rec-61-dup-0,afr,victoria,masuku,f,19680320
rec-1902-dup-0,afr,nafia,adeus ,m,19600524
rec-740-dup-0,afr,firmus,mwa,f,200 20902
rec-1409-dup-0,afr,kanony,karai,,19980925
rec-2295-dup-0,afr,mukiri,jardien,,198908 01
rec-85-dup-0,afr,ijaia,mtonga,f,19771007
rec-1011-dup-0,afr,akinj,forrester,,19701019
rec-2293-dup-0,afr,olamodi,hefrr,f,19770115
rec-1032-dup-0,afr,catava,olwe nyi,,19960513
rec-51-dup-0,afr,dhamb zao,masialeti,f,19490107
rec-214-dup-0,afr,taja ,emslie,f,19520723
rec-1354-dup-0,afr,ntombizotwa,chawa,f,19980607
rec-1008-dup-0,afr,makena,dafonseca,m,19671 18
rec-1999-dup-0,afr,iloerika,potts,e,19560923
rec-913-dup-0,afr,kenech kwu,msekwa,m,19730211
rec-2322-dup-0,afr,andonkwisye,adesoji,f,19590531
rec-714-dup-0,afr,aondoh imba,fourie,,
rec-589-dup-0,afr,falinda,putterill,f,19861022
rec-1711-dup-0,afr,,alter,m,19850126
rec-845-dup-0,afr,rashon,carmody,,19941003
rec-638-dup-0,afr,wrina,hagger,f,19990 216
rec-1283-dup-0,afr,vusimszi,touray,f,
rec-1945-dup-0,afr,fabeny,wheeldon,f,19940524
rec-622-dup-0,afr,alna,kretzmann,,19850806
rec-1021-dup-0,afr,zowande,riddell,f,20020922
rec-1953-dup-0,afr,chidiebele,ogungbe,f,19500 27
rec-707-dup-0,afr,mur iu,,f,19571021
rec-1272-dup-0,afr,ahjahn ae,simuzingili,f,19880815
rec-1326-dup-0,afr,moniva,,f,
rec-923-dup-0,afr,ziwa,jesani,f,1944 0519
rec-1661-dup-0,afr,me a,ogunlana,,19831220
rec-1237-dup-0,afr,donminic,mbuki,m,
rec-1951-dup-0,afr,adexayo,jaberti,f,19460331
rec-1118-dup-0,afr,ezana,leta d,f,19890527
rec-1834-dup-0,afr,abagebe,alemayeu,,19540515
rec-1504-dup-0,afr,cashaaa y,stigling,f,
rec-495-dup-0,afr,irucka,maliko,f,19740401
rec-2415-dup-0,afr,dash ika,wennick,f,19870801
rec-1897-dup-0,afr,fanta,gachatia,,19620203
rec-1850-dup-0,afr,claire,shugi,f,19830405
rec-634-dup-0,afr,fredsef,kiberu,,19740814
rec-1543-dup-0,afr,phindiwe,key ,m,19880726
rec-1115-dup-0,afr,ejikemeifuwa,osumba,m,19670626
rec-2350-dup-0,afr,nkemakola,proud,m,19450202
rec-663-dup-0,afr,fakht a,pelser,f,19750914
rec-602-dup-0,afr,atjoa,slatem,f,19430420
rec-1035-dup-0,afr,apena,dunn,f,19960316
rec-2099-dup-0,afr,wazswa,ereng,,19901231
rec-597-dup-0,afr,lemma,northaard,m,
rec-1652-dup-0,afr,lewnis,groenewalt,f,19450628
rec-1572-dup-0,afr,julishh,ntlabathi,m,
rec-793-dup-0,afr,kagizo,syakabeya,f,19420725
rec-1976-dup-0,afr,nneka,descalli,f,19890515
rec-606-dup-0,afr,uldac,priem,m,19680515
rec-1970-dup-0,afr,maimgeama,poulley,,19710417
rec-1623-dup-0,afr,kawaida,tavlor,f,19770712
rec-546-dup-0,afr,sopuluchukwu,qqu,f,19790240
rec-165-dup-0,afr,notmusa,groen,m,19970918
rec-696-dup-0,afr,nguema,owaa,f,19559427
rec-1165-dup-0,afr,furaha,raja,f,19591230
rec-2484-dup-0,afr,chimalsi,et a,f,
rec-1404-dup-0,afr,olanrewasu,andargachew,f,19401114
rec-605-dup-0,afr,ngena,muyatww,f,19681223
rec-1781-dup-0,afr,ermias,kellsrmann,f,19790530
rec-2206-dup-0,afr,okwudili,stteenveld,f,19980129
rec-1254-dup-0,afr,oluwakany nsola,opoku,m,19760304
rec-1106-dup-0,afr,hakika,macgillivray,f,1980010 
rec-70-dup-0,afr,tefle,wicmann,,20020406
rec-1298-dup-0,afr,dol,ra ,f,19890526
rec-768-dup-0,afr,oluwa,chil la,f,19730803
rec-190-dup-0,afr,husany,mboole,f,19731027
rec-1331-dup-0,afr,chinan gwa,rademeyer,f,19860328
rec-2259-dup-0,afr,chinue,jibowu,f,19950122
rec-1113-dup-0,afr,nabulungi,kaf ero,m,19740821
rec-1000-dup-0,afr,kwesida,meyntinkhs,f,19671110
rec-803-dup-0,afr,kedjo,rude er,m,19750130
rec-836-dup-0,afr,ibechukwu,ramaphosa,,19670227
rec-2183-dup-0,afr,sondai,solomon,m,19400630
rec-939-dup-0,afr,iprahima,bagatui,,19611021
rec-877-dup-0,afr,biftu,tugw ane,f,19940504
rec-1006-dup-0,afr,jeromeke,rennie,m,19910709
rec-2286-dup-0,afr,catava,tergat,f,198202 28
rec-2251-dup-0,afr,baako,sharms,f,19891205
rec-1080-dup-0,afr,akawel,hiles,f,1943 0927
rec-1403-dup-0,afr,nkosinathi,solpn,f,19791220
rec-508-dup-0,afr,yokana,schoe ,f,19680312
rec-2379-dup-0,afr,din,menmuir,f,1947 0821
rec-2459-dup-0,afr,oghe nekev,turton,f,19860213
rec-1600-dup-0,afr,yacob,mateley,f,19490715
rec-2015-dup-0,afr,narjani,matuzas,f,19671109
rec-1728-dup-0,afr,nzinga,waithra,f,19990104
rec-2236-dup-0,afr,tiziri,adeto a,f,19741006
rec-1755-dup-0,afr,kufere,akula,f,200203|6
rec-491-dup-0,afr,chinweuba,lele,f,19q70702
rec-962-dup-0,afr,domevlo,muchlmba,,19870528
rec-1753-dup-0,afr,nwabundoz,,f,19410 16
rec-175-dup-0,afr,adejloa,,,20000620
rec-968-dup-0,afr,abdikarim,feleke,f,19590268
rec-1327-dup-0,afr,onyango,mortensen,m,19510225
rec-746-dup-0,afr,djidade,,f,1965O502
rec-1802-dup-0,afr,,sinyangwe,m,19511130
rec-1919-dup-0,afr,faba,maxwell,,19820 19
rec-403-dup-0,afr,amechi,ehinla nwo,f,19440603
rec-1234-dup-0,afr,mosiman ay,jabavu,,
rec-1617-dup-0,afr,jinga,chape ma,f,19690515
rec-438-dup-0,afr,kalula,atlam,f,
rec-1022-dup-0,afr,mawunyqga,alango,f,
rec-435-dup-0,afr,kpoto,kaite,m,19510611
rec-485-dup-0,afr,amaechi,onwu eme,,19990926
rec-1764-dup-0,afr,obataiye,kedkilwe,f,
rec-224-dup-0,afr,mengisteab,madaky,f,19680913
rec-963-dup-0,afr,jayde,dickason,f,19420104
rec-2201-dup-0,afr,rafiki,groen,f,196004 3
rec-2212-dup-0,afr,crispina,poweah,f,19700715
rec-482-dup-0,afr,teferra,tolken,m,20000528
rec-1996-dup-0,afr,nwafo,agbaje,f,1956072 5
rec-909-dup-0,afr,tatenda,lingen felder,f,19691120
rec-1228-dup-0,afr,chacdha,leakey,,
rec-1361-dup-0,afr,,amacree,f,19750714
rec-1302-dup-0,afr,dalmar,ndo,f,19530522
rec-1682-dup-0,afr,iaya,,,
rec-662-dup-0,afr,hmmuc,abdi,f,19740505
rec-535-dup-0,afr,niamosa,kabokeme,f,20020830
rec-1742-dup-0,afr,madzimoo,aliwa,f,19421012
rec-1851-dup-0,afr,kehinde,luwum,,19520199
rec-323-dup-0,afr,bagenda,starrq,f,19980812
rec-2184-dup-0,afr,abeeku,gqoso,f,19420617
rec-443-dup-0,afr,glele,lamysse,f,19910524
rec-2439-dup-0,afr,madison,meskela,f,19810525
rec-1740-dup-0,afr,lencho,malraiston,f,19580424
rec-937-dup-0,afr,adefunmick,lemma,m,19940615
rec-596-dup-0,afr,amaxeka,ngozi,m,
rec-1169-dup-0,afr,muckuru,nancy,,19660323
rec-2233-dup-0,afr,maulolo,templer,,19421024
rec-283-dup-0,afr,t ,ojaide,f,
rec-1100-dup-0,afr,toe,whittle,f,19800623
rec-2162-dup-0,afr,nanjalw,wiwa,,19771227
rec-125-dup-0,afr,vatusia,kaffsko,,19461124
rec-1544-dup-0,afr,azomino,gitada,f,19430218
rec-1767-dup-0,afr,lololi,shimpande,f,19810430
rec-60-dup-0,afr,goitjemed,chamah,f,19820302
rec-2425-dup-0,afr,eku ,zgambo,,19440430
rec-2071-dup-0,afr,ifny,mace,f,19770203
rec-1126-dup-0,afr,chiedozi,perumal,,19950326
rec-1439-dup-0,afr,marini,ogtunro,f,19530728
rec-447-dup-0,afr,rufaro,terbans,f,19530108
rec-178-dup-0,afr,mtanglizi,nzioka,,20020208
rec-1893-dup-0,afr,oliano,taragon,v,19731201
rec-2065-dup-0,afr,aziza,gerritsen,f,19550621
rec-1688-dup-0,afr,eberegbul,lock,f,19471126
rec-2108-dup-0,afr,tefe e,slater,,19800214
rec-1290-dup-0,afr,folami,sermon,f,19841006
rec-338-dup-0,afr,shasmecka,hillock,f,
rec-43-dup-0,afr,taffounout,roux,f,19590722
rec-749-dup-0,afr,kinf e,demeksa,,19720428
rec-2371-dup-0,afr,salako,ihekwo ba,,19990926
rec-2276-dup-0,afr,ndil ,solomons,f,
rec-1370-dup-0,afr,kamili,platzoede ,m,19460103
rec-1960-dup-0,afr,teiko,schalleah,f,19421003
rec-221-dup-0,afr,,woudbeg,f,19510522
rec-242-dup-0,afr,arabella,robey,m,19520915
rec-539-dup-0,afr,uche,agooba,m,19530524
rec-41-dup-0,afr,dibia,oko o,f,
rec-2384-dup-0,afr,sese,vissen,,19661212
rec-2216-dup-0,afr,ades na,babyface,f,19470122
rec-2080-dup-0,afr,khieloka,kukard,m,19780218
rec-1856-dup-0,afr,houadi,carse,f,
rec-743-dup-0,afr,solazi,ngqobongwana,,19820109
rec-2187-dup-0,afr,bannh,lemaitre,f,
rec-2070-dup-0,afr,duponile,albasini,f,19771030
rec-103-dup-0,afr,ice,ofosu,f,
rec-1855-dup-0,afr,ekesa,mukonde,f,19780519
rec-191-dup-0,afr,nkemdil m,ongoro,f,19620409
rec-928-dup-0,afr,oluzhegun,baysa,f,19770407
rec-1416-dup-0,afr,tsu,mibey,f,19910228
rec-763-dup-0,afr,chazmin,rodk n,f,19880831
rec-1539-dup-0,afr,olajo won,ruthven,f,19660102
rec-2362-dup-0,afr,onyenaxi,mbozi,,19510917
rec-955-dup-0,afr,kibasila,greeff,f,19781002
rec-1965-dup-0,afr,atuda,hassan,f,19680903
rec-94-dup-0,afr,biragp,matembe,f,19901202
rec-2314-dup-0,afr,ezeany,dennis,f,19570915
rec-1315-dup-0,afr,lalina,holtzkampf,f,19540104
rec-1747-dup-0,afr,ghe i,mynhaardt,f,19951021
rec-1846-dup-0,afr,kamisi,lizamoure,f,19731024
rec-576-dup-0,afr,marsani,asgedom,f,19530305
rec-1995-dup-0,afr,h sani,laporte,f,19840203
rec-2264-dup-0,afr,sala,ademo a,m,
rec-2450-dup-0,afr,debebe,gara,m,
rec-591-dup-0,afr,eyigu,cebekhulu,f,
rec-1248-dup-0,afr,ubani,obairi,m,19960720
rec-1546-dup-0,afr,malebogo,chumpwe,f,19510423
rec-1296-dup-0,afr,abas ,goder,f,19971126
rec-2257-dup-0,afr,labahna,dawo d,f,19900828
rec-1073-dup-0,afr,omondi,shabanku,f,19450104
rec-577-dup-0,afr,mukumaga,maharaj,m,
rec-1251-dup-0,afr,jeddjiga,kamzntu,,19460925
rec-368-dup-0,afr,aste ,kozlowiecki,m,
rec-2265-dup-0,afr,nwajindu,beahhe,f,19481119
rec-1770-dup-0,afr,uchechukw,ezulike,f,19710G08
rec-635-dup-0,afr,jaja,shami,f,
rec-2493-dup-0,afr,uduakobong,nangwaIa,,19450810
rec-411-dup-0,afr,imar ogbe,kakana,f,20020114
rec-2372-dup-0,afr,ifa,kulubya,f,19800419
rec-1793-dup-0,afr,mahbauba,lekwot,,19490205
rec-2039-dup-0,afr,odackwei,lalang,f,19451227
rec-1406-dup-0,afr,rad i,,,19660617
rec-2347-dup-0,afr,kambinach,garenamotse,,198101 6
rec-397-dup-0,afr,eljamah,laahge,f,19891231
rec-835-dup-0,afr,sundai,schmitt,,195108z1
rec-523-dup-0,afr,ckaseko,shentema,f,19960125
rec-1280-dup-0,afr,cinejye,davies,,19930927
rec-1376-dup-0,afr,diji,kibisot,f,19501113
rec-943-dup-0,afr,wond ni,nambota,m,19730802
